,brand,model,transmission,color,odometer_value,year_produced,engine_fuel,engine_has_gas,engine_type,engine_capacity,body_type,has_warranty,state,drivetrain,is_exchangeable,number_of_photos,views,duration_listed_days,price_eur,engine_type_automatic,engine_type_manual,engine_fuel_gasoline,engine_fuel_diesel,engine_fuel_petrol,engine_fuel_hybrid-petrol,engine_fuel_hybrid-diesel
222,Subaru,Outback,automatic,black,0.09303777678765529,0.1663531173017469,gasoline,0,gasoline,0.6407866367279145,universal,0,owned,all,0,-0.800812594226517,-0.3530654905816778,-0.21059007602651708,0.013894634022180791,0,0,1,0,0,0,0
223,Subaru,Legacy,automatic,blue,1.320889665987905,-0.8776223531864477,gasoline,0,gasoline,0.6407866367279145,universal,0,owned,all,0,0.5132058727659258,-0.21639467750964936,-0.023557116067637354,-0.734785835240413,0,0,1,0,0,0,0
224,Subaru,Forester,automatic,grey,0.5822051990743976,0.4273469849237956,gasoline,0,gasoline,0.6407866367279145,universal,0,owned,all,0,-0.30805566910435084,-0.3530654905816778,-0.20168374459990376,-0.3365515430794589,0,0,1,0,0,0,0
225,Subaru,Forester,mechanical,red,2.4453301150055817,-0.6166284855643991,gasoline,0,gasoline,0.6407866367279145,universal,0,owned,all,1,-0.14380336073029554,-0.3530654905816778,-0.20168374459990376,-0.543633375003155,0,0,1,0,0,0,0
229,Subaru,Libero,mechanical,white,0.5315563086448873,-1.5301070222415694,gasoline,0,gasoline,-1.2736212981453747,minivan,0,owned,all,0,-0.6365602858524616,-0.3530654905816778,-0.18387108174667713,-0.9737264105369855,0,0,1,0,0,0,0
230,Subaru,Outback,automatic,black,0.09303777678765529,-0.35563461794235035,gasoline,0,gasoline,0.6407866367279145,universal,0,owned,all,0,0.3489535643918705,-0.21639467750964936,0.06550619819849585,-0.49950901543172127,0,0,1,0,0,0,0
232,Subaru,Forester,automatic,blue,-0.5296585384496142,-0.4861315517533747,gasoline,0,gasoline,0.6407866367279145,universal,0,owned,all,0,-0.30805566910435084,-0.3530654905816778,-0.18387108174667713,-0.5277040033167169,0,0,1,0,0,0,0
235,Subaru,XV,automatic,green,-0.34548075506957676,1.340825521600966,gasoline,0,gasoline,-0.0955241074541198,hatchback,0,owned,all,0,0.18470125601781515,-0.3530654905816778,-0.15715208746683715,2.005066094826952,0,0,1,0,0,0,0
241,Subaru,Forester,mechanical,green,0.32814510245759165,-0.7471254193754233,gasoline,0,gasoline,0.6407866367279145,suv,0,owned,all,0,-1.293569519348683,-0.3530654905816778,-0.0859014360539306,-0.6631036626514412,0,0,1,0,0,0,0
244,Subaru,Forester,automatic,blue,-0.6962955805553623,1.0798316539789172,gasoline,0,gasoline,0.6407866367279145,suv,0,owned,all,0,1.1702151062621473,-0.2619516152003255,0.16347584389124237,0.8661160192466227,0,0,1,0,0,0,0
245,Subaru,Forester,automatic,blue,3.122823705983731,-0.35563461794235035,gas,1,gasoline,0.6407866367279145,suv,0,owned,all,0,-0.800812594226517,-0.3530654905816778,-0.059182441774090634,-0.6710683484946603,0,0,1,0,0,0,0
246,Subaru,Impreza,mechanical,silver,-1.5885053854720865,0.6883408525458442,gasoline,0,gasoline,-0.831834851636154,hatchback,0,owned,front,1,-0.30805566910435084,-0.3530654905816778,-0.059182441774090634,-0.025928795193914625,0,0,1,0,0,0,0
248,Subaru,Impreza,mechanical,blue,0.09303777678765529,0.29685005111277124,gasoline,0,gasoline,-0.0955241074541198,sedan,0,owned,all,0,-0.6365602858524616,-0.3530654905816778,-0.05027611034747732,-0.3365515430794589,0,0,1,0,0,0,0
250,Subaru,Legacy,mechanical,blue,0.7939307166257064,-0.6166284855643991,gasoline,0,gasoline,0.19900019021869417,universal,0,owned,all,0,-1.293569519348683,-0.3530654905816778,-0.023557116067637354,-0.6710683484946603,0,0,1,0,0,0,0
252,Subaru,Outback,mechanical,black,-0.047288153406658956,0.6883408525458442,diesel,0,diesel,-0.0955241074541198,universal,0,owned,all,0,-1.4578218277227382,-0.3530654905816778,-0.014650784641024034,0.48381109877210665,0,0,0,1,0,0,0
253,Subaru,Legacy,automatic,other,0.3561488959019945,0.03585618349072258,gasoline,0,gasoline,1.3770973809099487,sedan,0,owned,all,0,0.18470125601781515,-0.3530654905816778,-0.005744453214410714,0.25283520931875325,0,0,1,0,0,0,0
254,Subaru,Tribeca,automatic,blue,0.5398618496382632,0.29685005111277124,gasoline,0,gasoline,1.3770973809099487,suv,0,emergency,all,0,-0.6365602858524616,-0.3302870217363397,0.02988087249204257,-0.2250459412743917,0,0,1,0,0,0,0
257,Subaru,Outback,mechanical,other,-0.34548075506957676,0.03585618349072258,gasoline,0,gasoline,0.6407866367279145,universal,0,owned,all,0,-0.30805566910435084,-0.3302870217363397,0.09222519247833581,0.045753377395057124,0,0,1,0,0,0,0
259,Subaru,Outback,automatic,silver,0.5227859380077426,0.29685005111277124,gasoline,0,gasoline,0.6407866367279145,universal,0,owned,all,0,0.5132058727659258,-0.3302870217363397,0.2881644838638288,0.013894634022180791,0,0,1,0,0,0,0
261,Subaru,Forester,automatic,white,-0.8715889784799723,0.55784391873482,gasoline,0,gasoline,0.6407866367279145,suv,0,owned,all,0,0.0204489476437598,-0.3302870217363397,0.3683214667033487,-0.3365515430794589,0,0,1,0,0,0,0
263,Subaru,Tribeca,automatic,grey,0.15877170471305435,0.4273469849237956,gasoline,0,gasoline,2.26067027392839,suv,0,owned,all,0,-1.4578218277227382,-0.3302870217363397,0.4395721181162553,0.4758464129288876,0,0,1,0,0,0,0
264,Subaru,Forester,automatic,silver,-1.047110406041148,0.6883408525458442,gasoline,0,gasoline,0.6407866367279145,suv,0,owned,all,0,-0.4723079774784062,-0.3302870217363397,0.4930101066759352,0.9377981918355944,0,0,1,0,0,0,0
265,Subaru,Outback,automatic,green,0.5680936727192318,-0.7471254193754233,gasoline,0,gasoline,0.6407866367279145,universal,0,owned,all,0,-0.4723079774784062,-0.17083773981897318,0.5464480952356151,-0.8064680078293847,0,0,1,0,0,0,0
268,Subaru,Forester,automatic,green,0.2245933363448249,0.03585618349072258,gas,1,gasoline,0.6407866367279145,universal,0,owned,all,0,0.18470125601781515,-0.30750855289100165,0.6355114095017483,-0.0338934810371337,0,0,1,0,0,0,0
269,Subaru,Impreza,automatic,grey,-0.8541622520239659,0.8188377863568685,gasoline,0,gasoline,-0.0955241074541198,hatchback,0,owned,all,0,0.6774581811399811,0.6719656074585358,0.6444177409283617,0.4562532857545685,0,0,1,0,0,0,0
271,Subaru,Tribeca,automatic,grey,0.01763013004948567,0.55784391873482,gasoline,0,gasoline,2.26067027392839,suv,0,owned,all,1,0.0204489476437598,-0.2619516152003255,0.6978557294880415,0.49177578461532573,0,0,1,0,0,0,0
275,Subaru,Legacy,automatic,silver,1.2879393835041526,-0.22513768413132607,gasoline,0,gasoline,0.6407866367279145,sedan,0,owned,all,1,-0.30805566910435084,0.5352947943865073,1.3569242550574272,-0.4161984015116497,0,0,1,0,0,0,0
277,Subaru,Impreza,automatic,silver,-0.21392519551240713,0.1663531173017469,gasoline,0,gasoline,-0.0955241074541198,sedan,0,owned,all,1,0.18470125601781515,0.03416847978906955,2.042711774906653,-0.49584525994384054,0,0,1,0,0,0,0
281,Subaru,Forester,automatic,violet,0.3164278872863664,-0.35563461794235035,gasoline,0,gasoline,0.6407866367279145,universal,0,owned,all,1,-0.30805566910435084,4.111514403104586,11.055919178639332,-0.4639865165709642,0,0,1,0,0,0,0
283,Subaru,Outback,automatic,green,-0.052945042467617255,0.8188377863568685,gasoline,0,gasoline,0.6407866367279145,suv,0,owned,all,0,0.3489535643918705,-0.3530654905816778,0.003161878212202606,1.0493037936406615,0,0,1,0,0,0,0
284,LADA,Vesta,automatic,grey,-1.53474301346639,1.7323163230340388,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,-0.6365602858524616,-0.3530654905816778,-0.7182509673434764,0.20504709425943876,0,0,1,0,0,0,0
285,LADA,Largus,mechanical,silver,-1.4072919873674041,1.340825521600966,gasoline,0,gasoline,-0.684572702799747,universal,0,owned,front,0,0.6774581811399811,-0.3530654905816778,-0.7182509673434764,0.024455807450289305,0,0,1,0,0,0,0
286,LADA,Vesta,mechanical,brown,-1.6961178331898514,1.862813256845063,gasoline,0,gasoline,-0.684572702799747,universal,0,owned,front,0,-1.293569519348683,-0.10250233328295895,-0.09480776748054391,0.5873520147339548,0,0,1,0,0,0,0
287,LADA,Largus,mechanical,black,-1.8320585780655934,1.7323163230340388,gasoline,0,gasoline,-0.684572702799747,universal,1,owned,front,0,-0.14380336073029554,-0.30750855289100165,-0.6648129787837964,0.3165526960645059,0,0,1,0,0,0,0
289,LADA,Vesta,mechanical,red,-2.099554882498505,1.9933101906560875,gasoline,0,gasoline,-0.684572702799747,universal,0,new,front,0,1.0059627978880918,0.3302885747784646,-0.2194964074531304,-0.3365515430794589,0,0,1,0,0,0,0
291,LADA,Vesta,automatic,brown,-1.6138692973547089,1.862813256845063,gasoline,0,gasoline,-0.39004840512693345,universal,0,owned,front,1,2.155728956506479,0.19361776170643613,-0.26402806458619704,0.698857616539022,0,0,1,0,0,0,0
293,LADA,Vesta,mechanical,blue,-1.9416882110299012,1.862813256845063,gasoline,0,gasoline,-0.39004840512693345,universal,0,owned,front,0,-0.6365602858524616,-0.0341669267469447,-0.38871670455878354,0.89001007677628,0,0,1,0,0,0,0
298,LADA,Priora,mechanical,silver,-1.090962259226871,0.55784391873482,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,-1.1293172109746275,-0.30750855289100165,-0.6559066473571832,-0.6232802334353458,0,0,1,0,0,0,0
299,LADA,Priora,mechanical,black,-1.4593178259869461,0.9493347201678929,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.30805566910435084,-0.30750855289100165,0.012068209638815927,-0.49584525994384054,0,0,1,0,0,0,0
303,LADA,Priora,mechanical,grey,0.711804965979484,0.55784391873482,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,0.18470125601781515,-0.011388457901606615,-0.5312180073845967,-0.647174290965003,0,0,1,0,0,0,0
304,LADA,Vesta,automatic,black,-1.7268141304198577,1.862813256845063,gasoline,0,gasoline,-0.39004840512693345,universal,1,owned,front,0,-0.9650649026005722,-0.12528080212829704,-0.1749647503200638,0.7496847017300714,0,0,1,0,0,0,0
305,LADA,Vesta,mechanical,grey,-1.963614137622763,1.862813256845063,gasoline,0,gasoline,-0.684572702799747,universal,0,owned,front,0,-0.4723079774784062,-0.1480592709736351,-0.29074705886603697,0.5608207612250984,0,0,1,0,0,0,0
309,LADA,Largus,mechanical,other,-0.9124852167609777,1.4713224554119901,gasoline,0,gasoline,-0.684572702799747,van,0,owned,front,0,-1.293569519348683,-0.30750855289100165,-0.48668635025153006,-0.06575222441001004,0,0,1,0,0,0,0
310,LADA,Vesta,automatic,black,-1.2751400426069086,1.7323163230340388,gasoline,0,gasoline,-0.39004840512693345,sedan,0,owned,front,1,-1.4578218277227382,0.2847316370877885,2.0159927806268128,0.17318835088656243,0,0,1,0,0,0,0
311,LADA,Granta,mechanical,other,-1.7178332708874215,1.0798316539789172,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,1,0.5132058727659258,-0.3530654905816778,-0.7004383044902497,-0.24097531296082988,0,0,1,0,0,0,0
314,LADA,XRAY,automatic,red,-1.4417770847126568,1.7323163230340388,gasoline,0,gasoline,-0.39004840512693345,hatchback,0,owned,front,0,1.3344674146362026,0.6491871386131978,-0.1393394246136105,0.25864235026355376,0,0,1,0,0,0,0
317,LADA,Kalina,mechanical,black,-1.4768585672612353,1.0798316539789172,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,1.1702151062621473,-0.011388457901606615,-0.4688736873983034,-0.4002690298252115,0,0,1,0,0,0,0
319,LADA,Priora,mechanical,silver,-0.6085918741839159,0.55784391873482,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,1,-0.30805566910435084,-0.21639467750964936,-0.5401243388112099,-0.5515980608463741,0,0,1,0,0,0,0
324,LADA,Kalina,mechanical,other,-0.3586363110252937,0.29685005111277124,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,-0.4723079774784062,-0.3530654905816778,-0.6826256416370231,-0.8956724892734385,0,0,1,0,0,0,0
327,LADA,Kalina,mechanical,grey,-1.48562893789838,1.4713224554119901,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.4723079774784062,-0.30750855289100165,0.03878720391865589,-0.3457162415897229,0,0,1,0,0,0,0
329,LADA,Priora,mechanical,black,-0.6962955805553623,0.6883408525458442,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.14380336073029554,-0.23917314635498743,-0.34418504742571693,-0.5754921183760313,0,0,1,0,0,0,0
330,LADA,Kalina,mechanical,silver,-1.2751400426069086,1.340825521600966,gasoline,0,gasoline,-0.684572702799747,universal,0,owned,front,0,1.4987197230102578,-0.10250233328295895,-0.5223116759579833,-0.30469279970658253,0,0,1,0,0,0,0
332,LADA,Granta,mechanical,blue,-1.1109499339089237,1.2103285877899415,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,-0.30805566910435084,-0.30750855289100165,-0.6113749902241166,-0.4514748800763607,0,0,1,0,0,0,0
333,LADA,Granta,mechanical,grey,-2.0987480083998875,1.0798316539789172,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,1,-0.30805566910435084,-0.1480592709736351,-0.5044990131047566,-0.4741406060559748,0,0,1,0,0,0,0
334,LADA,Vesta,mechanical,grey,-0.7737993458758096,1.6018193892230146,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,1,0.0204489476437598,-0.3302870217363397,-0.6380939845039565,0.0017936213310499503,0,0,1,0,0,0,0
335,LADA,Vesta,mechanical,grey,-1.7136585744641406,1.862813256845063,gasoline,0,gasoline,-0.684572702799747,universal,0,owned,front,0,0.18470125601781515,-0.3302870217363397,-0.4688736873983034,0.4742534757602438,0,0,1,0,0,0,0
337,LADA,Vesta,automatic,orange,-1.6610363506412729,1.862813256845063,gasoline,0,gasoline,-0.39004840512693345,hatchback,0,owned,front,0,0.0204489476437598,0.6491871386131978,0.5909797523686817,0.8103632183440891,0,0,1,0,0,0,0
338,LADA,Vesta,mechanical,black,-1.3102215251554872,1.6018193892230146,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,0.8417104895140365,-0.3530654905816778,-0.6648129787837964,0.25283520931875325,0,0,1,0,0,0,0
340,LADA,Vesta,mechanical,brown,-1.9494061371905886,1.862813256845063,gasoline,0,gasoline,-0.39004840512693345,universal,0,owned,front,0,-0.4723079774784062,-0.23917314635498743,-0.38871670455878354,0.6431048156364884,0,0,1,0,0,0,0
341,LADA,XRAY,mechanical,red,-1.9504585816670459,1.862813256845063,gasoline,0,gasoline,-0.39004840512693345,hatchback,0,owned,front,0,-0.30805566910435084,-0.3302870217363397,-0.6380939845039565,0.9457628776788135,0,0,1,0,0,0,0
345,LADA,112,mechanical,silver,0.09303777678765529,0.1663531173017469,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,1,0.3489535643918705,-0.10250233328295895,-0.27293439601281033,-0.9274091074633853,0,0,1,0,0,0,0
346,LADA,110,mechanical,other,-1.9912846569829543,-1.7911008898636178,gasoline,0,gasoline,-1.1263591493089677,sedan,0,owned,rear,1,-0.800812594226517,-0.3302870217363397,-0.4599673559716901,-0.3365515430794589,0,0,1,0,0,0,0
347,LADA,111,mechanical,other,-0.9330955877582676,-0.4861315517533747,gasoline,0,gasoline,-0.831834851636154,universal,0,owned,front,0,0.8417104895140365,-0.3530654905816778,-0.6380939845039565,-0.9100089237912328,0,0,1,0,0,0,0
351,LADA,Priora,mechanical,other,0.09303777678765529,1.0798316539789172,gasoline,0,gasoline,-0.684572702799747,universal,0,owned,front,0,-0.4723079774784062,-0.05694539559228278,0.6711367352082016,-0.448057144884526,0,0,1,0,0,0,0
355,LADA,Vesta,mechanical,silver,-1.7925919101984424,1.862813256845063,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,-0.800812594226517,-0.30750855289100165,-0.5757496645176633,0.5154963889866196,0,0,1,0,0,0,0
358,LADA,Vesta,mechanical,orange,-1.5463111323367837,1.862813256845063,gasoline,0,gasoline,-0.39004840512693345,universal,0,owned,front,1,0.5132058727659258,0.03416847978906955,-0.34418504742571693,0.628814399303566,0,0,1,0,0,0,0
363,LADA,4x4,mechanical,silver,-1.5165006425411292,0.29685005111277124,gasoline,0,gasoline,-0.5373105539633404,suv,0,owned,all,0,-0.4723079774784062,-0.3530654905816778,-0.6024686587975032,-0.4639865165709642,0,0,1,0,0,0,0
365,LADA,Vesta,mechanical,red,-1.871525245932744,1.862813256845063,gasoline,0,gasoline,-0.39004840512693345,universal,0,owned,front,0,1.4987197230102578,-0.3530654905816778,-0.5935623273708899,0.8766010856766737,0,0,1,0,0,0,0
372,LADA,4x4,mechanical,red,-1.6610363506412729,-0.8776223531864477,gasoline,0,gasoline,-0.5373105539633404,pickup,0,owned,all,0,-0.9650649026005722,-0.3530654905816778,-0.5312180073845967,-0.9418676671641091,0,0,1,0,0,0,0
373,LADA,Granta,mechanical,red,-1.0032585528554248,1.2103285877899415,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,1,-0.800812594226517,-0.3530654905816778,-0.5223116759579833,-0.4639865165709642,0,0,1,0,0,0,0
379,LADA,Largus,mechanical,other,-0.2928585312467089,1.4713224554119901,gasoline,0,gasoline,-0.684572702799747,universal,0,owned,front,0,-0.6365602858524616,-0.2847300840456636,-0.3530913788523302,-0.0816815960964482,0,0,1,0,0,0,0
380,LADA,Largus,mechanical,white,-0.7982949910653545,1.7323163230340388,gasoline,0,gasoline,-0.684572702799747,universal,0,emergency,front,0,-0.14380336073029554,-0.3530654905816778,-0.41543569883862347,-0.5799027844029873,0,0,1,0,0,0,0
381,LADA,4x4,mechanical,blue,-1.7136585744641406,1.4713224554119901,gasoline,0,gasoline,-0.5373105539633404,suv,0,owned,all,0,0.18470125601781515,-0.3530654905816778,-0.41543569883862347,-0.2250459412743917,0,0,1,0,0,0,0
386,LADA,Vesta,mechanical,white,-1.7136585744641406,1.7323163230340388,gasoline,0,gasoline,-0.684572702799747,universal,0,owned,front,0,-0.800812594226517,-0.3530654905816778,-0.34418504742571693,0.6431048156364884,0,0,1,0,0,0,0
388,LADA,Largus,mechanical,silver,-0.3466296736230427,1.6018193892230146,gasoline,0,gasoline,-0.684572702799747,minivan,0,owned,front,0,0.5132058727659258,-0.3530654905816778,-0.30855972171926366,0.029824005708618956,0,0,1,0,0,0,0
395,LADA,Vesta,mechanical,brown,-2.0118511761270583,1.9933101906560875,gasoline,0,gasoline,-0.39004840512693345,universal,0,owned,front,0,-1.293569519348683,-0.3530654905816778,-0.19277741317329045,1.0140928024928835,0,0,1,0,0,0,0
399,LADA,Vesta,mechanical,red,-2.0293919174013477,1.9933101906560875,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,-1.4578218277227382,-0.3530654905816778,-0.1660584188934505,0.7874585517891785,0,0,1,0,0,0,0
400,LADA,XRAY,mechanical,red,-2.0859608080109306,1.9933101906560875,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.30805566910435084,-0.2847300840456636,-0.0859014360539306,0.4852766009672591,0,0,1,0,0,0,0
401,LADA,Priora,mechanical,grey,-0.7401474337410856,1.2103285877899415,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,-0.14380336073029554,-0.3530654905816778,-0.15715208746683715,-0.14539908284220088,0,0,1,0,0,0,0
405,LADA,Granta,mechanical,white,-1.3453030077040657,1.340825521600966,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,0,0.0204489476437598,-0.3302870217363397,-0.023557116067637354,-0.30469279970658253,0,0,1,0,0,0,0
406,LADA,Granta,mechanical,brown,-1.9899252495341968,1.9933101906560875,gasoline,0,gasoline,-0.684572702799747,liftback,0,owned,front,0,-1.4578218277227382,-0.3530654905816778,-0.032463447494250675,-0.3365515430794589,0,0,1,0,0,0,0
409,LADA,XRAY,mechanical,silver,0.09303777678765529,1.9933101906560875,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,1,-1.293569519348683,-0.30750855289100165,0.0833188610517225,0.5714226430475167,0,0,1,0,0,0,0
410,LADA,Largus,mechanical,grey,-0.6085918741839159,1.340825521600966,gasoline,0,gasoline,-0.684572702799747,van,0,owned,front,0,-0.4723079774784062,-0.30750855289100165,0.2703518210106022,-0.20911656958795355,0,0,1,0,0,0,0
416,LADA,Granta,mechanical,black,-1.8890659872070334,1.9933101906560875,gas,1,gasoline,-0.684572702799747,hatchback,0,owned,front,1,-1.1293172109746275,-0.23917314635498743,0.6711367352082016,0.013894634022180791,0,0,1,0,0,0,0
417,LADA,Largus,mechanical,brown,-1.1786659655983176,1.7323163230340388,gasoline,0,gasoline,-0.684572702799747,universal,0,owned,front,0,-0.30805566910435084,-0.3302870217363397,0.7067620609146549,0.3115260943323411,0,0,1,0,0,0,0
418,LADA,XRAY,mechanical,silver,-1.8189030221098763,1.7323163230340388,gasoline,0,gasoline,-0.684572702799747,universal,0,owned,front,0,-0.800812594226517,-0.3302870217363397,0.7067620609146549,0.3719621305106873,0,0,1,0,0,0,0
420,LADA,Granta,mechanical,silver,-1.6698067212784173,1.2103285877899415,gasoline,0,gasoline,-0.684572702799747,sedan,0,owned,front,1,-0.9650649026005722,-0.3530654905816778,0.05659986677188253,-0.20911656958795355,0,0,1,0,0,0,0
421,LADA,Priora,mechanical,other,0.09303777678765529,0.8188377863568685,gasoline,0,gasoline,-0.684572702799747,hatchback,0,owned,front,0,-0.6365602858524616,-0.3530654905816778,0.45738478096948193,-0.5459059653637535,0,0,1,0,0,0,0
425,Dodge,Grand Caravan,automatic,red,-0.6085918741839159,1.7323163230340388,gasoline,0,gasoline,2.26067027392839,minivan,0,owned,front,0,0.0204489476437598,-0.17083773981897318,-0.44215469311846345,3.199768971309814,0,0,1,0,0,0,0
426,Dodge,Stratus,mechanical,grey,-0.042315353255397946,-0.09464075032030174,gasoline,0,gasoline,0.4935244878915075,coupe,0,owned,front,1,-0.800812594226517,-0.2847300840456636,-0.6915319730636365,-0.5834568042192504,0,0,1,0,0,0,0
430,Dodge,Intrepid,automatic,red,-0.34548075506957676,-0.6166284855643991,gasoline,0,gasoline,0.9353109344007284,sedan,0,owned,front,1,-0.30805566910435084,-0.3302870217363397,-0.6826256416370231,-0.6869977201810985,0,0,1,0,0,0,0
432,Dodge,Intrepid,automatic,black,0.7233555441086035,-0.22513768413132607,gasoline,0,gasoline,2.1134081250919827,sedan,0,owned,front,0,-1.4578218277227382,-0.30750855289100165,-0.6648129787837964,-0.6232802334353458,0,0,1,0,0,0,0
436,Dodge,Neon,automatic,other,-0.5384289090867588,0.1663531173017469,gasoline,0,gasoline,-0.0955241074541198,sedan,0,owned,front,0,1.0059627978880918,0.44418091900515505,-0.2996533902926503,-0.3365515430794589,0,0,1,0,0,0,0
440,Dodge,Grand Caravan,automatic,white,-1.4593178259869461,1.7323163230340388,gasoline,0,gasoline,2.26067027392839,minivan,0,owned,front,1,2.9769904983767557,-0.0341669267469447,-0.5223116759579833,2.6820643915005737,0,0,1,0,0,0,0
442,Dodge,Caliber,automatic,silver,-0.41992366103766043,0.8188377863568685,gasoline,0,gasoline,-0.0955241074541198,hatchback,0,owned,front,1,1.0059627978880918,0.05694694863440763,-0.5223116759579833,0.16522366504334335,0,0,1,0,0,0,0
443,Dodge,Caravan,automatic,silver,0.1629639418776095,-0.6166284855643991,gasoline,0,gasoline,0.4935244878915075,minivan,0,owned,front,1,1.0059627978880918,0.07972541747974571,-0.4688736873983034,-0.6726612856633041,0,0,1,0,0,0,0
450,Dodge,Caravan,automatic,blue,0.243458403585323,-0.35563461794235035,gas,1,gasoline,0.4935244878915075,minivan,0,owned,front,0,1.1702151062621473,-0.2847300840456636,-0.6648129787837964,-0.5277040033167169,0,0,1,0,0,0,0
454,Dodge,Journey,automatic,silver,0.005334070416208883,0.6883408525458442,diesel,0,diesel,-0.0955241074541198,suv,0,owned,front,0,-0.14380336073029554,-0.3302870217363397,-0.5312180073845967,0.3802701828102586,0,0,0,1,0,0,0
